Country,Position,Date,Song title,Song author,Country artist,Genre 
Ireland,1,2023-03-11,Flowers,Miley Cyrus,US,Pop
Ireland,2,2023-03-11,Boy's A Liar,PinkPantheress,England,Pop
Ireland,3,2023-03-11,Die For You,Weeknd,CA,
Ireland,4,2023-03-11,Kill Bill,SZA,US,R&B/Soul
Ireland,5,2023-03-11,Ceilings,Lizzy McAlpine,Philadelphia,Alternative
Ireland,6,2023-03-11,Calm Down,Rema,GB,
Ireland,7,2023-03-11,Players,Coi Leray,US,Hip-Hop/Rap
Ireland,8,2023-03-11,Heaven,Niall Horan,IE,Pop
Ireland,9,2023-03-11,Sure Thing,Miguel,US,R&B/Soul
Ireland,10,2023-03-11,10:35,DJ Tiesto & Tate McRae,NL,
Ireland,11,2023-03-11,I'll Be Waiting,Cian Ducrot,,Pop
Ireland,12,2023-03-11,Escapism,Raye & 070 Shake,US,
Ireland,13,2023-03-11,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Ireland,14,2023-03-11,Red Flags,Mimi Webb,GB,Pop
Ireland,15,2023-03-11,Trustfall,P!nk,US,Dance
Ireland,16,2023-03-11,Cuff It,Beyonce Knowles,US,
Ireland,17,2023-03-11,Anti-Hero,Taylor Swift,US,Pop
Ireland,18,2023-03-11,If We Ever Broke Up,Mae Stephens,,Pop
Ireland,19,2023-03-11,People,Libianca,US,Afro-Beat
Ireland,20,2023-03-11,As It Was,Harry Styles,England,Pop
Ireland,1,2023-02-11,Flowers,Miley Cyrus,US,Pop
Ireland,2,2023-02-11,Escapism,Raye & 070 Shake,US,
Ireland,3,2023-02-11,Kill Bill,SZA,US,R&B/Soul
Ireland,4,2023-02-11,Anti-Hero,Taylor Swift,US,Pop
Ireland,5,2023-02-11,10:35,DJ Tiesto & Tate McRae,NL,
Ireland,6,2023-02-11,Calm Down,Rema,GB,
Ireland,7,2023-02-11,Made You Look,Meghan Trainor,US,Pop
Ireland,8,2023-02-11,Sure Thing,Miguel,US,R&B/Soul
Ireland,9,2023-02-11,Pointless,Lewis Capaldi,GB,Alternative
Ireland,10,2023-02-11,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Ireland,11,2023-02-11,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Ireland,12,2023-02-11,Messy In Heaven,Venbee & Goddard,England,
Ireland,13,2023-02-11,Players,Coi Leray,US,Hip-Hop/Rap
Ireland,14,2023-02-11,Boy's A Liar,PinkPantheress,England,Pop
Ireland,15,2023-02-11,Another Love,Tom Odell,GB,Singer/Songwriter
Ireland,16,2023-02-11,I'll Be Waiting,Cian Ducrot,,Pop
Ireland,17,2023-02-11,Ceilings,Lizzy McAlpine,Philadelphia,Alternative
Ireland,18,2023-02-11,Cuff It,Beyonce Knowles,US,
Ireland,19,2023-02-11,All For You,Cian Ducrot,,Pop
Ireland,20,2023-02-11,Unholy,Sam Smith & Kim Petras,US,Dance
Ireland,1,2023-01-14,Escapism,Raye & 070 Shake,US,
Ireland,2,2023-01-14,Anti-Hero,Taylor Swift,US,Pop
Ireland,3,2023-01-14,Kill Bill,SZA,US,R&B/Soul
Ireland,4,2023-01-14,Made You Look,Meghan Trainor,US,Pop
Ireland,5,2023-01-14,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Ireland,6,2023-01-14,I'll Be Waiting,Cian Ducrot,,Pop
Ireland,7,2023-01-14,Calm Down,Rema,GB,
Ireland,8,2023-01-14,Another Love,Tom Odell,GB,Singer/Songwriter
Ireland,9,2023-01-14,All For You,Cian Ducrot,,Pop
Ireland,10,2023-01-14,Pointless,Lewis Capaldi,GB,Alternative
Ireland,11,2023-01-14,Messy In Heaven,Venbee & Goddard,England,
Ireland,12,2023-01-14,Let Go,Central Cee,England,Hip-Hop/Rap
Ireland,13,2023-01-14,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Ireland,14,2023-01-14,Kiss Me,Dermot Kennedy,IE,Pop
Ireland,15,2023-01-14,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Ireland,16,2023-01-14,Out Of Nowhere,Bugzy Malone & TeeDee,GB,Hip-Hop/Rap
Ireland,17,2023-01-14,Sure Thing,Miguel,US,R&B/Soul
Ireland,18,2023-01-14,10:35,DJ Tiesto & Tate McRae,NL,
Ireland,19,2023-01-14,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Ireland,20,2023-01-14,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Ireland,1,2022-12-17,Escapism,Raye & 070 Shake,US,
Ireland,2,2022-12-17,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop
Ireland,3,2022-12-17,Last Christmas,Wham!,GB,Pop
Ireland,4,2022-12-17,Anti-Hero,Taylor Swift,US,Pop
Ireland,5,2022-12-17,Rockin' Around The Christmas Tree,Brenda Lee,Nashville,Christmas
Ireland,6,2022-12-17,Merry Christmas,Ed Sheeran & Elton John,GB,Holiday
Ireland,7,2022-12-17,Kill Bill,SZA,US,R&B/Soul
Ireland,8,2022-12-17,Fairytale Of New York,Pogues & Kirsty MacColl,GB,
Ireland,9,2022-12-17,It's Beginning To Look A Lot Like Christmas,Michael Buble,CA,
Ireland,10,2022-12-17,Jingle Bell Rock,Bobby Helms,US,Holiday
Ireland,11,2022-12-17,Made You Look,Meghan Trainor,US,Pop
Ireland,12,2022-12-17,Nobody Gets Me,SZA,US,R&B/Soul
Ireland,13,2022-12-17,Another Love,Tom Odell,GB,Singer/Songwriter
Ireland,14,2022-12-17,It's The Most Wonderful Time Of The Year,Andy Williams,US,Christmas: Classic
Ireland,15,2022-12-17,Merry Christmas Everyone,Shakin' Stevens,GB,Rock
Ireland,16,2022-12-17,Santa Tell Me,Ariana Grande,US,Holiday
Ireland,17,2022-12-17,Do They Know It's Christmas,Band Aid,,Holiday
Ireland,18,2022-12-17,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Ireland,19,2022-12-17,Messy In Heaven,Venbee & Goddard,England,
Ireland,20,2022-12-17,Underneath The Tree,Kelly Clarkson,US,Holiday
Ireland,1,2022-11-19,Anti-Hero,Taylor Swift,US,Pop
Ireland,2,2022-11-19,Unholy,Sam Smith & Kim Petras,US,Dance
Ireland,3,2022-11-19,Made You Look,Meghan Trainor,US,Pop
Ireland,4,2022-11-19,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Ireland,5,2022-11-19,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Ireland,6,2022-11-19,Another Love,Tom Odell,GB,Singer/Songwriter
Ireland,7,2022-11-19,Lift Me Up,Rihanna,US,Pop
Ireland,8,2022-11-19,Psycho,Anne-Marie & Aitch,Manchester,Pop
Ireland,9,2022-11-19,Messy In Heaven,Venbee & Goddard,England,
Ireland,10,2022-11-19,One Life,Dermot Kennedy,IE,Pop
Ireland,11,2022-11-19,Lavender Haze,Taylor Swift,US,Pop
Ireland,12,2022-11-19,Innocence And Sadness,Dermot Kennedy,IE,Pop
Ireland,13,2022-11-19,Any Love,Dermot Kennedy,IE,Pop
Ireland,14,2022-11-19,"You're On Your Own, Kid",Taylor Swift,US,Pop
Ireland,15,2022-11-19,Hide & Seek,Stormzy,GB,
Ireland,16,2022-11-19,How Do I Say Goodbye,Dean Lewis,AU,Singer/Songwriter
Ireland,17,2022-11-19,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Ireland,18,2022-11-19,All For You,Cian Ducrot,,Pop
Ireland,19,2022-11-19,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop
Ireland,20,2022-11-19,Calm Down,Rema,GB,
Italy,1,2023-08-17,Italodisco,Kolors,IT,
Italy,2,2023-08-17,Vetri Neri,"Ava, Anna & Capo Plaza",IT,
Italy,3,2023-08-17,Bon Ton,"Drillionaire, Lazza, Blanco, Sfera Ebbasta & Michelangelo",IT,
Italy,4,2023-08-17,Bellissimissima,Alfa,US,Pop
Italy,5,2023-08-17,Disco Paradise,"Fedez, Annalisa & Articolo 31",IT,Pop
Italy,6,2023-08-17,Rubami La Notte,Pinguini Tattici Nucleari,IT,Pop
Italy,7,2023-08-17,Fragole,Achille Lauro & Rose Villain,IT,Pop
Italy,8,2023-08-17,Taxi Sulla Luna,"Tony Effe, Emma, Takagi & Ketra",IT,
Italy,9,2023-08-17,Mon Amour,Annalisa,IT,Pop
Italy,10,2023-08-17,Ci Pensiamo Domani,Angelina Mango,IT,Pop
Italy,11,2023-08-17,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance
Italy,12,2023-08-17,Hoe,Tedua & Sfera Ebbasta,IT,
Italy,13,2023-08-17,Pazza Musica,Marco Mengoni & Elodie,IT,Pop
Italy,14,2023-08-17,Cenere,Lazza,IT,Pop
Italy,15,2023-08-17,Non Litighiamo Piu,Rocco Hunt,IT,Pop
Italy,16,2023-08-17,Gelosa,"Finesse, Shiva, Sfera Ebbasta & Gue",IT,
Italy,17,2023-08-17,Un Altro Mondo,"Merk, Kremont, Tananai & Marracash",Milano,
Italy,18,2023-08-17,Un Briciolo Di Allegria,Blanco & Mina,IT,
Italy,19,2023-08-17,Parafulmini,"Ernia, Bresh & Fabri Fibra",IT,Pop
Italy,20,2023-08-17,Alta Marea,Coez & Frah Quintale,IT,Pop
Italy,1,2023-07-20,Italodisco,Kolors,IT,
Italy,2,2023-07-20,Vetri Neri,"Ava, Anna & Capo Plaza",IT,
Italy,3,2023-07-20,Disco Paradise,"Fedez, Annalisa & Articolo 31",IT,Pop
Italy,4,2023-07-20,Bon Ton,"Drillionaire, Lazza, Blanco, Sfera Ebbasta & Michelangelo",IT,
Italy,5,2023-07-20,Bellissimissima,Alfa,US,Pop
Italy,6,2023-07-20,Rubami La Notte,Pinguini Tattici Nucleari,IT,Pop
Italy,7,2023-07-20,Mon Amour,Annalisa,IT,Pop
Italy,8,2023-07-20,Hoe,Tedua & Sfera Ebbasta,IT,
Italy,9,2023-07-20,Ci Pensiamo Domani,Angelina Mango,IT,Pop
Italy,10,2023-07-20,Fragole,Achille Lauro & Rose Villain,IT,Pop
Italy,11,2023-07-20,Taxi Sulla Luna,"Tony Effe, Emma, Takagi & Ketra",IT,
Italy,12,2023-07-20,Pazza Musica,Marco Mengoni & Elodie,IT,Pop
Italy,13,2023-07-20,Gelosa,"Finesse, Shiva, Sfera Ebbasta & Gue",IT,
Italy,14,2023-07-20,Un Briciolo Di Allegria,Blanco & Mina,IT,
Italy,15,2023-07-20,Non Litighiamo Piu,Rocco Hunt,IT,Pop
Italy,16,2023-07-20,Cenere,Lazza,IT,Pop
Italy,17,2023-07-20,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance
Italy,18,2023-07-20,Mirage,"Aribeatz, Ozuna, Gims & Sfera Ebbasta",IT,
Italy,19,2023-07-20,Where She Goes,Bad Bunny,PR,Latino
Italy,20,2023-07-20,K-Pop,"Travis Scott, Bad Bunny & Weeknd",PR,
Italy,1,2023-06-22,Bon Ton,"Drillionaire, Lazza, Blanco, Sfera Ebbasta & Michelangelo",IT,
Italy,2,2023-06-22,Hoe,Tedua & Sfera Ebbasta,IT,
Italy,3,2023-06-22,Vetri Neri,"Ava, Anna & Capo Plaza",IT,
Italy,4,2023-06-22,Disco Paradise,"Fedez, Annalisa & Articolo 31",IT,Pop
Italy,5,2023-06-22,Italodisco,Kolors,IT,
Italy,6,2023-06-22,Mon Amour,Annalisa,IT,Pop
Italy,7,2023-06-22,Rubami La Notte,Pinguini Tattici Nucleari,IT,Pop
Italy,8,2023-06-22,Ci Pensiamo Domani,Angelina Mango,IT,Pop
Italy,9,2023-06-22,Un Milione Di Volte,Shiva & Sfera Ebbasta,IT,
Italy,10,2023-06-22,Un Briciolo Di Allegria,Blanco & Mina,IT,
Italy,11,2023-06-22,Cenere,Lazza,IT,Pop
Italy,12,2023-06-22,Gelosa,"Finesse, Shiva, Sfera Ebbasta & Gue",IT,
Italy,13,2023-06-22,Non Litighiamo Piu,Rocco Hunt,IT,Pop
Italy,14,2023-06-22,Pazza Musica,Marco Mengoni & Elodie,IT,Pop
Italy,15,2023-06-22,Come Vuoi,Geolier & Marracash,IT,
Italy,16,2023-06-22,Come Vuoi,Geolier,Napoli,Hip-Hop/Rap
Italy,17,2023-06-22,Fragole,Achille Lauro & Rose Villain,IT,Pop
Italy,18,2023-06-22,Where She Goes,Bad Bunny,PR,Latino
Italy,19,2023-06-22,Mirage,"Aribeatz, Ozuna, Gims & Sfera Ebbasta",IT,
Italy,20,2023-06-22,Hollywood,"Irama, Rkomi & Shablo",IT,
Spain,1,2023-08-27,Vagabundo,"Sebastian Yatra, Manuel Turizo & Beele",CO,
Spain,2,2023-08-27,LALA,Myke Towers,PR,Latino
Spain,3,2023-08-27,El Merengue,Marshmello & Manuel Turizo,CO,Pop in Spanish
Spain,4,2023-08-27,Clavaito,Chanel & Abraham Mateo,ES,Pop in Spanish
Spain,5,2023-08-27,Columbia,Quevedo,Las Palmas de Gran Canaria,Urbano latino
Spain,6,2023-08-27,Nochentera,Vicco,ES,Pop in Spanish
Spain,7,2023-08-27,Coco Loco,Maluma,CO,Pop in Spanish
Spain,8,2023-08-27,Polaris,Saiko & Came Beats,,
Spain,9,2023-08-27,Baby Hello,Rauw Alejandro & Bizarrap,PR,Urbano latino
Spain,10,2023-08-27,No_se_ve.mp3,Ludmilla & Emilia,BR,
Spain,11,2023-08-27,Los Del Espacio,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One & FMK",AR,Urbano latino
Spain,12,2023-08-27,Holanda,Jhayco,PR,Urbano latino
Spain,13,2023-08-27,Todo Contigo,Alvaro De Luna,Sevilla,Pop
Spain,14,2023-08-27,El Tonto,Lola Indigo & Quevedo,ES,
Spain,15,2023-08-27,Beso,Rosalia & Rauw Alejandro,PR,
Spain,16,2023-08-27,Arena Y Sal,"Omar Montes, Saiko & Tunvao",Madrid,Urbano latino
Spain,17,2023-08-27,Classy 101,Feid & Young Miko,CO,Urbano latino
Spain,18,2023-08-27,Eva Longoria,Ozuna & Davido,PR,
Spain,19,2023-08-27,Las Babys,Aitana,ES,Pop in Spanish
Spain,20,2023-08-27,Maniaca,Abraham Mateo,ES,Pop in Spanish
Sweden,1,2023-08-21,Soldat,"VC Barre, Pablo Paz & Takenoelz",Stockholm,
Sweden,2,2023-08-21,Ikvall Igen,Bolaget,,Pop
Sweden,3,2023-08-21,Raggarbilar (Warra Warra),"Rasmus Gozzi, Danjal & Froken Snusk",,
Sweden,4,2023-08-21,Prada,"Casso, Raye & D-Block Europe",GB,
Sweden,5,2023-08-21,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Sweden,6,2023-08-21,Vibe Check,HOV1,SE,
Sweden,7,2023-08-21,Kan Inte Ga,Bolaget,,Pop
Sweden,8,2023-08-21,What Was I Made For?,Billie Eilish,US,Alternative
Sweden,9,2023-08-21,Andas In Andas Ut,Thomas Stenstrom,SE,
Sweden,10,2023-08-21,Grat,HOV1,SE,
Sweden,11,2023-08-21,Djurens Vaggvisa,Humlan Djojj,,
Sweden,12,2023-08-21,Trucker Motherfucker,"Albatraoz, Sofie Svensson, Dom Dar & Karen",SE,
Sweden,13,2023-08-21,Banan Melon Kiwi & Citron,Hooja,SE,Pop
Sweden,14,2023-08-21,Standard,Einar & A36,,
Sweden,15,2023-08-21,Vara Sang,Miss Li,SE,
Sweden,16,2023-08-21,Fanga Min Nar Jag Faller,Victor Leksell,SE,Hip-Hop/Rap
Sweden,17,2023-08-21,Cruel Summer,Taylor Swift,US,Pop
Sweden,18,2023-08-21,Babblarnas Vaggvisa,Babblarna,,Children's Music
Sweden,19,2023-08-21,Josefin,Albin Lee Meldau,Gothenburg,Pop
Sweden,20,2023-08-21,Paint The Town Red,Doja Cat,US,Rap
Sweden,1,2023-07-24,Ikvall Igen,Bolaget,,Pop
Sweden,2,2023-07-24,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Sweden,3,2023-07-24,Standard,Einar & A36,,
Sweden,4,2023-07-24,Kan Inte Ga,Bolaget,,Pop
Sweden,5,2023-07-24,Andas In Andas Ut,Thomas Stenstrom,SE,
Sweden,6,2023-07-24,Grat,HOV1,SE,
Sweden,7,2023-07-24,Banan Melon Kiwi & Citron,Hooja,SE,Pop
Sweden,8,2023-07-24,Diskoteka,Hooja,SE,
Sweden,9,2023-07-24,Trucker Motherfucker,"Albatraoz, Sofie Svensson, Dom Dar & Karen",SE,
Sweden,10,2023-07-24,Ingen Kan Sla (Boten Anna),Basshunter & Victor Leksell,SE,Pop
Sweden,11,2023-07-24,17,"ADAAM, Pablo Paz & Takenoelz",,
Sweden,12,2023-07-24,Josefin,Albin Lee Meldau,Gothenburg,Pop
Sweden,13,2023-07-24,Occhi D'Amore,Notd & Veronica Maggio,SE,
Sweden,14,2023-07-24,Kommer Du Ihag?,Hooja,SE,Pop
Sweden,15,2023-07-24,Vill Va Med Dig,Einar,IT,
Sweden,16,2023-07-24,Can't Tame Her,Zara Larsson,SE,Pop
Sweden,17,2023-07-24,Vara Sang,Miss Li,SE,
Sweden,18,2023-07-24,Fanga Min Nar Jag Faller,Victor Leksell,SE,Hip-Hop/Rap
Sweden,19,2023-07-24,Djurens Vaggvisa,Humlan Djojj,,
Sweden,20,2023-07-24,Lilla B,Hov 1,NO,
Sweden,1,2023-06-26,Ikvall Igen,Bolaget,,Pop
Sweden,2,2023-06-26,Vill Va Med Dig,Einar,IT,
Sweden,3,2023-06-26,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Sweden,4,2023-06-26,Vara Sang,Miss Li,SE,
Sweden,5,2023-06-26,Andas In Andas Ut,Thomas Stenstrom,SE,
Sweden,6,2023-06-26,Kan Inte Ga,Bolaget,,Pop
Sweden,7,2023-06-26,Grat,HOV1,SE,
Sweden,8,2023-06-26,Josefin,Albin Lee Meldau,Gothenburg,Pop
Sweden,9,2023-06-26,Occhi D'Amore,Notd & Veronica Maggio,SE,
Sweden,10,2023-06-26,Ingen Kan Sla (Boten Anna),Basshunter & Victor Leksell,SE,Pop
Sweden,11,2023-06-26,17,"ADAAM, Pablo Paz & Takenoelz",,
Sweden,12,2023-06-26,Can't Tame Her,Zara Larsson,SE,Pop
Sweden,13,2023-06-26,Fanga Min Nar Jag Faller,Victor Leksell,SE,Hip-Hop/Rap
Sweden,14,2023-06-26,Cha Cha Cha,Kaarija,FI,
Sweden,15,2023-06-26,Trucker Motherfucker,"Albatraoz, Sofie Svensson, Dom Dar & Karen",SE,
Sweden,16,2023-06-26,"Sol, Vind Och Vatten",Ted Gardestad,SE,
Sweden,17,2023-06-26,Sommartider,Gyllene Tider,SE,Pop
Sweden,18,2023-06-26,Sunnanvind,Mares,ES,Pop
Sweden,19,2023-06-26,17 Ar,Veronica Maggio,SE,Pop
Sweden,20,2023-06-26,Banan Melon Kiwi & Citron,Hooja,SE,Pop
Switzerland,1,2023-08-27,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Switzerland,2,2023-08-27,Pse,Dardan,DE,Hip-Hop/Rap
Switzerland,3,2023-08-27,Dance The Night,Dua Lipa,England,Pop
Switzerland,4,2023-08-27,What Was I Made For?,Billie Eilish,US,Alternative
Switzerland,5,2023-08-27,Paint The Town Red,Doja Cat,US,Rap
Switzerland,6,2023-08-27,Komet,Udo Lindenberg & Apache 207,DE,Pop
Switzerland,7,2023-08-27,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance
Switzerland,8,2023-08-27,Flowers,Miley Cyrus,US,Pop
Switzerland,9,2023-08-27,Italodisco,Kolors,IT,
Switzerland,10,2023-08-27,Tattoo,Loreen,SE,Pop
Switzerland,11,2023-08-27,Calm Down,Rema,GB,
Switzerland,12,2023-08-27,Daylight,David Kushner,US,Pop
Switzerland,13,2023-08-27,Fukumean,Gunna,US,Hip-Hop/Rap
Switzerland,14,2023-08-27,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Switzerland,15,2023-08-27,Beso,Rosalia & Rauw Alejandro,PR,
Switzerland,16,2023-08-27,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Switzerland,17,2023-08-27,Another Love,Tom Odell,GB,Singer/Songwriter
Switzerland,18,2023-08-27,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,
Switzerland,19,2023-08-27,9 Bis 9,"Sira, Bausa & Badchieff",DE,
Switzerland,20,2023-08-27,Theater,Ski Aggu & $OHO BANI,DE,
Switzerland,1,2023-07-30,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Switzerland,2,2023-07-30,Komet,Udo Lindenberg & Apache 207,DE,Pop
Switzerland,3,2023-07-30,K-Pop,"Travis Scott, Bad Bunny & Weeknd",PR,
Switzerland,4,2023-07-30,Flowers,Miley Cyrus,US,Pop
Switzerland,5,2023-07-30,Calm Down,Rema,GB,
Switzerland,6,2023-07-30,Daylight,David Kushner,US,Pop
Switzerland,7,2023-07-30,Tattoo,Loreen,SE,Pop
Switzerland,8,2023-07-30,Beso,Rosalia & Rauw Alejandro,PR,
Switzerland,9,2023-07-30,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Switzerland,10,2023-07-30,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Switzerland,11,2023-07-30,Fukumean,Gunna,US,Hip-Hop/Rap
Switzerland,12,2023-07-30,Makeba,Jain,FR,Dance
Switzerland,13,2023-07-30,Dance The Night,Dua Lipa,England,Pop
Switzerland,14,2023-07-30,What Was I Made For?,Billie Eilish,US,Alternative
Switzerland,15,2023-07-30,Lay Low,Tiesto,NL,
Switzerland,16,2023-07-30,Another Love,Tom Odell,GB,Singer/Songwriter
Switzerland,17,2023-07-30,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,
Switzerland,18,2023-07-30,People,Libianca,US,Afro-Beat
Switzerland,19,2023-07-30,As It Was,Harry Styles,England,Pop
Switzerland,20,2023-07-30,Italodisco,Kolors,IT,
Switzerland,1,2023-07-02,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Switzerland,2,2023-07-02,Komet,Udo Lindenberg & Apache 207,DE,Pop
Switzerland,3,2023-07-02,Flowers,Miley Cyrus,US,Pop
Switzerland,4,2023-07-02,Daylight,David Kushner,US,Pop
Switzerland,5,2023-07-02,Calm Down,Rema,GB,
Switzerland,6,2023-07-02,Tattoo,Loreen,SE,Pop
Switzerland,7,2023-07-02,Gang,Azet & Dardan,DE,
Switzerland,8,2023-07-02,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Switzerland,9,2023-07-02,Makeba,Jain,FR,Dance
Switzerland,10,2023-07-02,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Switzerland,11,2023-07-02,People,Libianca,US,Afro-Beat
Switzerland,12,2023-07-02,Lay Low,Tiesto,NL,
Switzerland,13,2023-07-02,Free Spirit,Shindy,DE,
Switzerland,14,2023-07-02,We Too Deep,Luciano,JM,Hip-Hop/Rap
Switzerland,15,2023-07-02,Another Love,Tom Odell,GB,Singer/Songwriter
Switzerland,16,2023-07-02,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
Switzerland,17,2023-07-02,Beso,Rosalia & Rauw Alejandro,PR,
Switzerland,18,2023-07-02,Strada,RAF Camora & Ahmad Amin,AT,Hip-Hop/Rap
Switzerland,19,2023-07-02,Where She Goes,Bad Bunny,PR,Latino
Switzerland,20,2023-07-02,As It Was,Harry Styles,England,Pop
Switzerland,1,2023-06-04,Flowers,Miley Cyrus,US,Pop
Switzerland,2,2023-06-04,Daylight,David Kushner,US,Pop
Switzerland,3,2023-06-04,Tattoo,Loreen,SE,Pop
Switzerland,4,2023-06-04,Komet,Udo Lindenberg & Apache 207,DE,Pop
Switzerland,5,2023-06-04,Calm Down,Rema,GB,
Switzerland,6,2023-06-04,Bagchaser Can,Pashanim,DE,
Switzerland,7,2023-06-04,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Switzerland,8,2023-06-04,The Best,Tina Turner,CH,Pop
Switzerland,9,2023-06-04,Where She Goes,Bad Bunny,PR,Latino
Switzerland,10,2023-06-04,People,Libianca,US,Afro-Beat
Switzerland,11,2023-06-04,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
Switzerland,12,2023-06-04,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Switzerland,13,2023-06-04,Beso,Rosalia & Rauw Alejandro,PR,
Switzerland,14,2023-06-04,Another Love,Tom Odell,GB,Singer/Songwriter
Switzerland,15,2023-06-04,Ku Je Ti,"Dystinct, Ricky Rich & Dafina Zeqiri",SE,
Switzerland,16,2023-06-04,Lay Low,Tiesto,NL,
Switzerland,17,2023-06-04,As It Was,Harry Styles,England,Pop
Switzerland,18,2023-06-04,Mockingbird,Eminem,US,Hip-Hop/Rap
Switzerland,19,2023-06-04,Watergun,Remo Forrer,CH,Pop
Switzerland,20,2023-06-04,I Ain't Worried,OneRepublic,US,Pop
Taiwan,1,2023-08-13,I Can See You (Taylor's Version),Taylor Swift,US,Pop
Taiwan,2,2023-08-13,Chemical,Post Malone,US,Pop
Taiwan,3,2023-08-13,Karma,Taylor Swift & Ice Spice,US,
Taiwan,4,2023-08-13,All 4 Nothing (I'm So In Love),Lauv,US,Pop
Taiwan,5,2023-08-13,Life Goes On,Ed Sheeran,GB,Pop
Taiwan,6,2023-08-13,Fantasy,"Lauren Spencer-Smith, Gayle & Em Beihold",US,
Taiwan,7,2023-08-13,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,US,Pop
Taiwan,8,2023-08-13,The Fool,Jain,FR,Pop
Taiwan,9,2023-08-13,Alone,Kim Petras & Nicki Minaj,US,Pop
Taiwan,10,2023-08-13,Mona Lisa,Dominic Fike,Florida,Alternative
Taiwan,1,2023-07-16,Karma,Taylor Swift & Ice Spice,US,
Taiwan,2,2023-07-16,No Es Que Te Extrane,Christina Aguilera,US,Pop in Spanish
Taiwan,3,2023-07-16,Kill Bill,SZA,US,R&B/Soul
Taiwan,4,2023-07-16,Love Again,Celine Dion,CA,
Taiwan,5,2023-07-16,Heaven,Niall Horan,IE,Pop
Taiwan,6,2023-07-16,Lost,Linkin Park,US,
Taiwan,7,2023-07-16,Summer Baby,Jonas Brothers,US,Pop
Taiwan,8,2023-07-16,Circo Loco,Drake & 21 Savage,US,Hip-Hop/Rap
Taiwan,9,2023-07-16,Remind Me,Tom Grennan,GB,Alternative
Taiwan,10,2023-07-16,Angel Pt. 1,"NLE Choppa, Kodak Black, Jimin, JVKE & Muni Long",US,
Taiwan,1,2023-06-18,Heaven,Niall Horan,IE,Pop
Taiwan,2,2023-06-18,Karma,Taylor Swift & Ice Spice,US,
Taiwan,3,2023-06-18,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,US,Pop
Taiwan,4,2023-06-18,Eyes Closed,Ed Sheeran,GB,Pop
Taiwan,5,2023-06-18,Circo Loco,Drake & 21 Savage,US,Hip-Hop/Rap
Taiwan,6,2023-06-18,Lost,Linkin Park,US,
Taiwan,7,2023-06-18,Snooze,SZA,US,R&B/Soul
Taiwan,8,2023-06-18,Part Of Your World,Halle Bailey,US,
Taiwan,9,2023-06-18,River,Miley Cyrus,US,Pop
Taiwan,10,2023-06-18,Forget Me,Lewis Capaldi,GB,Alternative
Taiwan,1,2023-05-21,Eyes Closed,Ed Sheeran,GB,Pop
