,Song title,Song author,Genre
304645,Amo,Axel,Pop in Spanish
304646,Las Cosas Cambian,Luis Jara,Latino
304647,Yo Quiero Ver La Luna,Alberto Plaza,Latino
304649,No,Shakira,
304650,Yo Quisiera,Reik,Pop in Spanish
304664,Prendan La Radio,Tronic,Rock
304666,Precisamente Ahora,David Demaria,
304686,Tu Corazon,Lena & Alejandro Sanz,
304710,Aquel Corazon,Rosana,Pop in Spanish
304728,Cosas Buenas,Quique Neira,
304729,Tu Principe,Daddy Yankee,Latino
304748,Contra Vientos Y Mareas,Chayanne,Pop in Spanish
304764,"Lo Que Paso, Paso",Daddy Yankee,Urbano latino
304784,Ya Nada Queda,Kudai,Latino
304787,A B C,Sin Bandera,
304806,Cuanto Antes,Alex Ubago,Latino
304825,Perdoname,Luciano Pereyra,
304829,Esperanza,Lucybell,
304830,Viveme,Laura Pausini,Pop
304847,Yo Te Dire,Miranda,
304886,Juego Cruel,Melvin Crema,Pop
304926,El Baile De La Cocotera,Karina Crucet,Latino
304948,Baila Morena,Hector & Tito,
304963,Te Vi,Yei & Mendez,
304980,Mirate,La Ley,
304985,Mi Mayor Sacrificio,Marco Antonio Solis,
304988,Soy Electronico,Magmamix,
305018,Por Que Es Tan Cruel El Amor,Ricardo Arjona,Pop in Spanish
305020,Nino Soldado,Ska-p,
305084,Angel,Belinda,
305089,Geografia,La Oreja De Van Gogh,
305096,Tu No Tienes Alma,Alejandro Sanz,Pop in Spanish
305098,The Joker,Fatboy Slim,Dance
305102,Nada Valgo Sin Tu Amor,Juanes,Latino
305103,Te Buscaria,Cristian,
305107,Pluma Gay,Los Morancos,Comedy
305108,Algo Esta Cambiando,Julieta Venegas,Pop in Spanish
305203,Deja De Llorar,Leandro Martinez,
305264,Duele El Amor,Aleks Syntek & Ana Torroja,Pop in Spanish
305266,Pasos De Gigante,Bacilos,Latino
305267,Que Seas Feliz,Luis Miguel,Pop in Spanish
305270,Mi Senora,Sinergia,Rock
305295,Vagabundo,Miguel Bose,
305297,Amateur,Molotov,Rock y Alternativo
305299,No Me Lo Pidas,Gonzalo Yanez,
305307,Por Ella,Guffi,
305309,He Vuelto Por Ti,Myriam Hernandez,Pop in Spanish
305310,No Me Quiero Enamorar,Kalimba,Pop in Spanish
305330,Dejame Estar,Diego Torres,Pop in Spanish
305366,Desesperado,Ricardo Montaner,
305368,Lento,Julieta Venegas,
305390,Me Gustas,Mario Guerrero,
305408,Que Lloro,Sin Bandera,Pop in Spanish
305447,Ahora Quien,Marc Anthony,Música tropical
305468,Tanto La Queria,Andy & Lucas,Latino
305484,Si La Ves,Franco De Vita & Sin Bandera,
305506,Mi Princesa,Gondwana,Latino
305565,No Hay Maner,Akwid,Urbano latino
305568,Son De Amores,Andy & Lucas,Pop in Spanish
305569,Lupita,Rigeo,
305586,Olvidame Tu,Miguel Bose,
305614,Ya Po,Mendez,Latino
305626,Amor Violento,Ximena Abarca,
305627,Deseos De Cosas Imposibles,La Oreja De Van Gogh,
305629,Trampa De Cristal,Daniela Castillo,Latino
305648,Volvemos A Caer,Gonzalo Yanez,
305649,Este Loco Que Te Mira,Cristian,
305650,Algo Tienes,Paulina Rubio,Latino
305682,Me Canse De Ti,Obie Bermudez,
305688,Sin Ti Seguire,Monica,
305710,Aunque No Te Pueda Ver,Alex Ubago,Latino
305714,Despues De Ti,Alejandro Lerner,Pop in Spanish
305746,Desnudate Mujer,David Bisbal,Pop in Spanish
305749,Lo Siento,Belinda,
305764,Viejo Diablo,Chancho En Piedra,Rock y Alternativo
305765,Irresponsable,Babasonicos,
305781,Antes,Obie Bermudez,
305783,Abrazar La Vida,Luis Fonsi,Latino
305784,Sentada Aqui En Mi Alma,Chayanne,Latino
305785,En El Silencio Negro De La Noche,Alexandre Pires,Latino
305825,Cantar Hasta Morir,Diego Torres,Pop in Spanish
305828,Te Necesito,Amaral & Beto Cuevas,
305848,Mas Que Tu Amigo,Marco Antonio Solis,
305859,Te Quise Tanto,Paulina Rubio,Latino
305881,Hoy Sone,Lucybell,Rock y Alternativo
305890,Besela Ya,Celso Pina & Bacilos,
305906,Eres,Cafe Tacuba,
305909,Quien Te Dijo Eso,Luis Fonsi,Pop in Spanish
305929,Regalame La Silla Donde Te Espere,Alejandro Sanz,Pop
305949,Combo Final,Tronic,Rock
305969,Te Llame,Cristian,
305983,Mi Ley,La Ley,
306004,A Gritos De Esperanza,Alex Ubago,Pop in Spanish
306006,20 De Enero,La Oreja De Van Gogh,
306008,Fallin' High,Safri Duo,Pop
306023,Hit Me,Molotov,
306024,Tequila,Mendez,
306046,El Poder Del Mar,Javiera & Los Imposibles,Pop in Spanish
306049,Un Dia Normal,Juanes,Latino
306062,El Baile Del Pescao,Aldo Ranks,Modern Dancehall
306067,El Juego De La Resistencia,Ximena Abarca,
306068,La Gata Suelta,Nicky Jam,
306085,Caprichosa,Chayanne,Latino
306089,Tu Volveras,Daniela Castillo,
306090,Mientes Tan Bien,Sin Bandera,Pop in Spanish
306097,Salvame La Vida,Lucybell,Rock y Alternativo
306107,Apretaito,Azul Azul,
306108,La Batidora,Azul Azul,
306120,Te Llevare Al Cielo,Mana,
306143,Mueve El Ombligo,Christell,Pop/Rock
306169,No Me Hables De Sufrir,Los Bunkers,Rock y Alternativo
306186,Te Necesito,Luis Miguel,Pop in Spanish
306187,No Es Lo Mismo,Alejandro Sanz,Pop in Spanish
306209,Tu Como Estas,Douglas,
306230,Rosas,La Oreja De Van Gogh,
306246,Te Quiero,Leandro Martinez,
306286,Mas Alla,La Ley,
306308,La Paga,Juanes,Latino
306363,No Hace Falta,Cristian,
306364,"Dime Que Si, Dime Que No",Mario Guerrero,Pop
306366,Un Siglo Sin Ti,Chayanne,Latino
306368,Tu Amor O Tu Desprecio,Marco Antonio Solis,
306425,Sin Miedo A Nada,Alex Ubago & Amaia Montero,
306429,Combajah,Quique Neira,Latino
306449,Asignatura Pendiente,Ricky Martin,Latino
306460,El Crack,Los Miserables,Punk
306467,Me Pones Sexy,Thalia,Latino
306468,Here We Kum,Molotov,Rock y Alternativo
306484,Show Me How To Live,Audioslave,Hard Rock
306509,Si No Estas,Mario Guerrero,
306525,En El 2000,Natalia Lafourcade,Pop in Spanish
306530,San Miguel,Los Prisioneros,
306545,A Veces,Mambru,
306547,Llorare Las Penas,David Bisbal,Pop in Spanish
306568,El Mamut,Los Picantes,
306589,Fotografia,Juanes & Nelly Furtado,
306590,Bailan Sin Cesar,Lluehhh Brother,
306628,Casi,Soraya,
306629,Solo Un Segundo,Bacilos,Pop in Spanish
306630,Que Ganas,Ricardo Montaner,Pop in Spanish
306645,Digale,David Bisbal,Pop
306650,Ultraderecha,Los Prisioneros,
306661,Amate Y Salvate,La Ley,Rock y Alternativo
306666,Amame,Alexandre Pires,Pop in Spanish
306667,Tal Vez,Ricky Martin,Pop in Spanish
306708,La Bikina,Maria Jose,
306709,El Impostor,Chancho En Piedra,Rock y Alternativo
306750,Mariposa Traicionera,Mana,
306786,Sin Ti No Soy Nada,Amaral,Pop
306787,Danaluba,Margareth Meneses,
306805,Boom!,System Of A Down,Hard Rock
306827,Mi Primer Millon,Bacilos,Pop in Spanish
306868,Mi Primer Amor,Maria Jose,
306869,Frijolero,Molotov,Rock y Alternativo
306890,Un Hombre Muerto En El Ring,Los Petinellis,
306904,Para Que La Vida,Enrique Iglesias,Latino
306908,Este Amor Es Tuyo,Gisela,Pop in Spanish
306925,Mala Gente,Juanes,Latino
306930,Ave Maria,David Bisbal,
306946,Bonito,Jarabe De Palo,
306950,Que Me Quedes Tu,Shakira,Pop in Spanish
306965,La Meta Final,Polemika Miro,
306969,Quisiera,Diego Torres,
306970,La Vida,Ricardo Montaner,
307004,Caraluna,Bacilos,Pop in Spanish
307029,El Viaje,Coni Lewin,
307047,Rapa Nui,Mito,
307070,Animales Disfrazados,Chancho En Piedra,Rock y Alternativo
307088,Mi Destino,Glup!,
307106,Pobre Corazon,Los Bunkers,
307107,El Problema,Ricardo Arjona,Pop in Spanish
307108,Donde Estaras,Douglas,
307121,Es Por Ti,Juanes,Latino
307150,Quizas,Enrique Iglesias,Latino
307170,Ver El Fin,Lucybell,Rock y Alternativo
307185,Felicidad,Gondwana,Pop
307187,Eres Mi Religion,Mana,
307204,Cuando Me Miras Asi,Cristian Castro,Latino
307205,Quiero,Andres De Leon,
307210,Cosas Imposibles,Gustavo Cerati,Rock y Alternativo
307222,Tierra Vendra,Alberto Plaza & Giovanni Danielli,
307246,Ch Bah Puta La Guea,Los Petinellis,
307250,Hasta Que Vuelvas,Luis Miguel,Pop in Spanish
307264,Simple Together,Alanis Morissette,Pop
307306,Damelo,Canal Magdalena,
307308,Concurso,Sinergia,Rock
307323,Bailar De A Dos,Porto Seguro,
307327,Te Quiero Tanto,Coni Lewin,
307350,Si Tuviera Que Elegir,Ricardo Montaner,Pop in Spanish
307361,Quisiera Ser,Chayanne,Pop in Spanish
307365,No Me Ensenaste,Thalia,Pop in Spanish
307427,Pocas Palabras,Supernova,
307429,Las Cosas Que Cambie Y Deje Por Ti,Los Bunkers,Pop in Spanish
307447,Lost Cause,Beck,Alternative
307449,Cada Manana,No Me Acuerdo,
307467,"Te Aviso, Te Anuncio (Tango)",Shakira,Latino
307481,Ignorancia,Gondwana,Pop
307486,Mentiroso,Enrique Iglesias,Latino
307487,Amor,Pablo Herrera,
307529,Extreme Ways,Moby,Soundtrack
307530,Agua Y Sal,Rosario,Pop in Spanish
307543,Angel De Amor,Mana,
307564,"Vivir Asi, Morir De Amor",Javiera & Los Imposibles,
307569,Color Esperanza,Diego Torres,Pop
307583,Hospital,Los Petinellis,
307589,Y Ti Te Vas,Chayanne,Pop in Spanish
307609,No Puedo Quitar Mis Ojos De Ti,Angel Parra Trio,
307610,Tu Siempre Tu,Canal Magdalena,
307626,Yo Puedo Hacer,Ricardo Montaner,Pop in Spanish
307628,Te Digo Amor,Miguel Bose,
307646,Lentamente,No Me Acuerdo,
307648,Toca Para Mi,Alejandro Sanz,Pop
307686,Si Tu Te Vas,Paulina Rubio,
307706,Quisiera Poder Olvidarme De Ti,Luis Fonsi,Pop in Spanish
307726,Mino,Los Bunkers,
307816,The Plan,Travis Scott,Hip-Hop/Rap
307822,Maria,Hwasa,
307825,Princess Cuts,"Headie One, Young T & Bugsey",
307868,Remembering,Andrea Bocelli & Na Ying,
307909,Queenstown,Passenger,Traditional Folk
307928,Fight Of Your Life,Infvrno,
307990,Bluebird,Miranda Lambert,Country
308022,Mojito,Jay Chou,Mandopop
308026,El Manual,Anuel AA,Urbano latino
308044,Daisies,Katy Perry,Dance
308070,You Know I'll Go Get,DJ Haning & Rizky Ayuba,
308090,Shao Nian,Meng Ran,
308110,Black Parade,Beyonce Knowles,
308166,Learn To Meow,"Wengie, Wengie",
308203,Long After,GEM,
308242,Xianmu,Vae Xu,
308269,Dream Girl,Anna Of The North,
308329,Nobody,"DJ Neptune, Joeboy & Mr Eazi",World
308349,Ti Amo,Umberto Tozzi,Pop
308375,All Is Found,Kacey Musgraves,Soundtrack
308445,Full Stop,GEM,
308467,My Time,BTS,K-Pop
308500,Feng Zi,R1SE,
308509,Rebirth,Cai Xukun,
308528,Ballad From Northeast,Mao Buyi,
308569,Conversations With ET,Hua Chenyu,
308601,Fu Yun,Allen Ren,
308646,Eternal Love,Kris Wu,
308647,The Upside,Charlie Zhou,
308678,Wing Chun,Chris Lee,
308706,Jue Le,BY2,
308729,Nian Xiang,Jackson Yee,Mandopop
308748,Ni Hao Ma Wo Hen Hao Xie Xie Ni Ne,Chris Lee,Mandopop
308761,Good Night,Lay Zhang,
308766,You Can't Stop The Girl,Bebe Rexha,Soundtrack
308767,I Adore You,Jackson Yee,
308768,Ye Lang Disco,Baoshi Gem & William Chan,
308769,Bing Tai,Joker Xue,
308782,The Light Of The Universe,Timmy Xu,
308784,Otomen,Yoga Lin,Mandopop
308788,Bullet To The Heart,Jackson Wang,Pop
308789,The Story Of Us,JJ Lin,
308804,Illusionary Daytime,Shirfine,World
308807,Wo Bu Hao,Lay Zhang,
308829,Fall,Jackson Yee,
308847,My Lady,William Chan,
308849,"Ok, Ok, Ok",Lexie Liu,Mandopop
308865,Fu Yun San,Li Yugang,
308867,Ni Liu Er Shang,Leo Luo,
308889,Bu Wan,Hebe Tian,
308903,"Hei, Ni Hai Hao Ma",Wallace Chung,Mandopop
308905,Rou,Roy Wang,
308923,Return,Angela,
308927,Dui Shou,Evan Lin,
308929,Wen Shao Nian,Xiao Zhan,
308941,Shi Jie Mo Ri,LuHan,
308942,Dui De Shi Jian Dian,JJ Lin,
308944,Torn,Ava Max,Pop
308964,Shi Jie Mo Ri,Han Lu,
308967,Bu Zai Liu Lang,Charlie Zhou,
308968,Tai Kong Ren,Qing Feng Wu,Mandopop
308981,My O My,Mo Deng Xiong Di Yuning Liu,
308988,Xiao Chang,Joker Xue,Mandopop
308992,Lost In Hong Kong Theme Song,Faye Wong,
308993,Charlotte Trouble,Jin Zhi Wen,
308996,Sunshine Girl,Moumoon,
308998,Himawari No Yakusoku,Motohiro Hata,
308999,Good Boy,GD X Taeyang,
309004,Annual Ring,Zhang Bichen,
309006,Stubborn Love,Ronghao Li,
309009,Darling,Julia Peng,
309047,Love Doesn't Need To Pretend,R-Chord,
309149,Take Control,Kodaline,
309161,Seve,Tez Cadey,Dance
309189,I Still Carry On,Kayla Dawn,
309209,Immortals,Fall Out Boy,Alternative
309224,Ilyaf 1996,Anna Of The North,
309243,Loser,BIGBANG,
309341,Spanish Sahara,Foals,Alternative
309409,Feeling Good,Avicii,Dance
309453,Here We Are,Kary Ng,
309455,Chong,Rubber Band,
309456,Lovin You,Chow Pak-ho,
309457,Jo-shui,Juno 3000,
309458,Big Ben,Ivana Wong,
309459,All About You,GEM,
309460,Kuang Chao,Khalil Fong,
309461,Shimizu,Michael Wong,
309462,My Favorite Song,Kay Tse,
309465,Princess,Jam Hsiao,
309468,"Today, Finally Know Wrong",Chen Weiting,
309503,I Will Be Loving You,Kelvin Kwan,
309505,Let's Get Wet,Lin Feng,
309507,She Got Her Own,Ne-Yo,R&B/Soul
309509,Searching,Square,
309530,Sixology,JJ Lin,Mandopop
309532,Sharon,Eason Chan,
309535,Deep Love Life,Eason Chan,
309538,B.O.K,Tang G.E.M.,
309540,I'm Sorry,Charlene Choi,
309680,Capricorn,Jay Chou,
309687,Snake Dance,Jay Chou & Lara,
309694,Life In Technicolor Ii,Coldplay,Alternative
309696,I'm Sorry,Stephanie Cheng,
309705,Force With,Fish Leong,
309724,Years Of Solitude,JJ Lin,
309738,Wonder Miriam,Miriam Yeung,Cantopop/HK-Pop
309765,At Last,Beyonce Knowles,
309777,Song Of The Year,Vincy Chan,
309800,Heartbeat,Wang Leehom,
309807,Washed In Spring Sun,Wang Leehom,
309808,I Love You,Faye Wong,
309809,Hong Ewha,Li Yuchun,
309826,Little Dream,Sun Li,
309917,Belong,Fish Leong,
309921,Courage To Fly,Fan Bingbing,
310057,You Choose,Lin Jun Jie,
310113,Gogogo,Aok,
310176,Heart Painting,Zhang Liang Ying,
310211,Love,Xu Wei,
310216,Althea,Yuan Quan,
310250,Song Song,Eason Chan,
310251,"Good Morning,the Morning Of The United States",Vitas Lu,
310252,Great Time,William Chan,
310253,The Same Path Of One Mind,Kelvin Kwan,
310254,Written Too Much,Anthony Lun,
310255,On The 30th,Justin Lo,
310256,Yet Sad Service,Andy Lau,
310257,Spent A Night With Butterflies,Joey Yung,
310258,See You Next Time,Leo Ku,
310259,Invitation Street,Kay Tse,
310262,Flashing Lights,Kanye West,Hip-Hop/Rap
310270,Nothing,Pakho Chau,
310271,On The Treadmill,Joey Yung,
310272,Pompeii 21,Jade Kwan,
310273,Road Has Been In,Eason Chan,
310274,Yanse,James Lin,
310275,Desire,Emme Wong,
310276,Cherry Trees,Hins Cheung,
310277,His Guitar,Wong Ka Kui,
310278,Sometimes Lonely,Kelly Chen,
310279,Danfeng,Louis Cheung,
310290,Change,Jason Chan,
310291,Crying In The Party,Eason Chan,Cantopop/HK-Pop
310292,Vincy,Vincy Chan,
310293,Kellylicious,Kelly Chen,Cantopop/HK-Pop
310294,Start From Here,Joanna Wang,Mandopop
310295,Hallucination,Joey Yung,
310296,Super Girl,Stephanie Cheng,
310297,Flowers Without Snow,Vincy Chan,
310298,Listen To Eason Chan,Eason Chan,Cantopop/HK-Pop
310299,Under Mount Fuji,Nan Yik Pong,
310310,Ardently Love,Hins Cheung,
310311,All About Love,Andy Lau,
310312,F Best,Fiona Sit,
310313,Qin Qin Zhe Yi Dai,Jun Kung,
310314,The First Day,Kay Tse,
310315,Love Moments,Daniel Chan,
310316,First Experience,Jason Chan,
310317,Love Best,Wilfred Lau,
310319,People On The Moon,Kay Tse,
310330,Acrobats,Hacken Lee,
310331,Glamorous,Denise Ho,
310332,All Time Favourites,Shirley Kwan,
310333,Madonna's Kiss,Janice M. Vidal,
310334,Scared,Kary Ng,
310335,I'm Hurt,Wilfred Lau,
310337,Love Is,Jade Kwan,
310338,1 Second's Affection,Jill Vidal,
310339,Ask Myself,Leo Ku,
310350,Bad Girl,Edmond Leung,
310351,Normal Heart,Kelly Chen,
310352,Kenny's Essentials,Kenny Kwan,
310353,I'm Hurt,Jordan Chan,
310354,Glass Heart,Eo2,
310355,Wonderland,Khalil Fong,
310357,My Most Loved,Alex Fong,
310358,Post Tremor,Hins Cheung,
310359,In The Name Of Love,Eric Suen,
310370,Go,Ken Hung,
310371,Super Sunshine,Gary Chaw,Mandopop
310372,The Powerful New Generation,Janice M. Vidal,
310373,First Mandarin Album,Ivana Wong,
310374,We Love Superstar,Jordan Chan,
310376,Stephilosophy,Stephy Tang,Cantopop/HK-Pop
310378,Super Model,Yumiko Cheng,
310379,Hit Songs 2,Kelly Chen,
310390,Oldies,Prudence,
310392,Summer Snow,Wada Hiromi,
310393,Love Joey Love 4,Joey Yung,Cantopop/HK-Pop
310395,Party Girl,Hotcha,
310396,Jtv,Justin Lo,Cantopop/HK-Pop
310397,Master Chou,Jay Chou,
310398,Twins Chinese,Twins,Instrumental
310399,Glass Heart,Wada Hiromi,
310411,The World's Only You,Hong Kong Various Artists,
310413,Snazz Mega Hits,Eo2,
310414,You Are My Greatest Love,Ivana Wong,
310432,What Really Matters,Denise Ho,
310433,Sin City,Terence Siufay,
310434,Everyone Is No. 1,Andy Lau,Pop
310453,Single Bell,Louis Cheung,
310457,Let's Scream Together,Andy Lau,
310458,Glow,Joey Yung,
310470,The Drive Of Life,Raymond Lam,
310473,Here I Go,Eric Suen,
310474,12 Faces Of Women,Stephy Tang,
310477,Kiss Me Goodbye,Sandy Lam,
310491,Beauty And The Beast,Kelvin Kwan,
310492,Feng Sheng Shui Qi,Fama,Cantopop/HK-Pop
310494,All About Love,Miriam Yeung,
310512,Twins Party,Twins,Cantopop/HK-Pop
310516,Begin,Pakho Chau,
310531,Daniel Chan,Daniel Chan,Cantopop/HK-Pop
310537,On The Run,Jay Chou,
310551,Fall In Love,Justin Lo,
310553,Don't Know Yet,Joey Yung,
310556,1 Second's Affection,Kelvin Kwan,
310557,Just Want To Stay With You Forever,Aaron Kwok,
310558,Goodbye & Hello,Tanya Chua,
310559,Life Is Good,Sam Hui,
310572,Goodbye My Love,Gary Chaw,
310590,Think Too Much Of Self,Edmond Leung,
310613,Meridian,Miriam Yeung,
310614,I Love You,Chen Wei Lian,
310616,Standard Wife,Andy Hui,
310631,Years Passing Like A Song,Eason Chan,
310635,Fall In Love,Terence Siufay,
310638,Under The Sun,Cathy Leung,
310639,My Other Self,Rainie Yang,
310652,Stand 4,Eo2,
310654,Color Collection,Sam Hui,
310659,Be A Joyous Man,Alan Tam,
310671,Change Me,Wang Leehom,
310672,Love Gutless,Ken Hung,
310673,Miracle World,Andy Lau,
310674,New Endless Love,Gary Chaw,
310675,Goodbye My Love,Michael Kong Leung,
310677,Standard Wife,Denise Ho,
310679,Lost & Found,Jade Kwan,
310687,Throw Some D'S,Rich Boy,
310689,Anyway,Martina McBride,Country
310693,Ok,A-yue Chang,
310699,Read My Senses,Ivana Wong,
310710,In Your Distant Vicinity,Alex Fong,
310712,Close Up,Joey Yung,
310716,Admit It,Eason Chan,
310718,Our Love - Sixth Anniversary,Twins,Cantopop/HK-Pop
310719,Against The Light,Stefanie Sun,
310720,Born To Love,Mayday,
310750,Hins First Cantonese Album,Hins Cheung,
310751,Especial Kelly,Kelly Chen,
310753,Do U Know,Janice M. Vidal,
310754,Eric Kwok,Kwok Wai Leung,
310755,We Stand As One,Denise Ho,
310771,Whats Going On...?,Eason Chan,
310773,Diamond Love,Jill Vidal,
310775,Unlimited,Miriam Yeung,
310778,Curse Of The Golden Flower,Jay Chou,
310783,Hacken Lee Seoul Concert Hall Ii,Hacken Lee,
310792,Jump Up 9492,Joey Yung,
310794,Still Fantasy,Jay Chou,
310795,In The Name Of...,Andy Hui,
310799,Voice,Andy Lau,
310814,Catch Your Wave,Click Five,
310815,If I Were You,Hoobastank,
310819,Move Along,All-American Rejects,
310828,Control Myself,Ll Cool J,
310832,The Story Of June,Edmond Leung,Cantopop/HK-Pop
310833,Honey,Stephanie Cheng,
310834,No Protection,Justin Lo,
310835,T-time,Tanya Chua,
310836,Around The World With Eighty Dollars,Twins,
310841,Ghost Of You,My Chemical Romance,
310858,Jerk It Out,Caesars,Pop
311014,Coloring Stephy,Stephy Tang,Cantopop/HK-Pop
311015,One Inch Closer,Nicholas Tse,Cantopop/HK-Pop
311088,End Of Me,Marion Raven,
311129,Leo Ku In Concert,Leo Ku,
311134,The Party,Tat Ming,
311193,An Honest Mistake,The Bravery,Rock
311255,Goin' Crazy,Natalie,
311309,Single,Miriam Yeung,
311313,Ivana,Ivana Wong,
311356,Clockwise,Gigi Leung,
311372,Funny Girl,Fiona Sit,
311376,Grace & Charm,Kelly Chen,
311378,All About You,McFly,Pop
311449,Like Joey 3,Joey Yung,
311456,Wires,Athlete,Rock
311488,Shangri-la,Leehom Wang,
311494,Heaven And Earth,Alan Tam,
311546,Huang,Nicholas Tse,
311551,The Great Leap,David Tao,
311556,True,Ryan Cabrera,
311613,AM/PM,Hins Cheung,
311618,Only One,Yellowcard,
311626,Ente'tein,Gigi Leung,
311638,Such A Better Day,Twins,Instrumental
311649,Na-nana-na,Nelly,Hip-Hop/Rap
311665,Love & Promises,Leon Lai,
311673,Tempted To Touch,Rupee,World
311687,Tat Ming Reunion,Tat Ming & Tats Lau,
311694,Oye Mi Canto,N.O.R.E.,Latino
311696,Runaway,Electrico,
311741,Lonely Star,In May Day,
311742,Too Flowery For The Eyes,Yumiko Cheng,
311744,Red Flower Club,Stephanie Cheng,
311745,We're All To Blame,"Sum 41 ",
311746,Qi Li Xiang,Jay Chou,Mandopop
311749,True Colours,Kelly Chen,
311751,I Wanna Fly,F.I.R.,
311753,Gravity,Embrace,Rock
311812,Like You,Gigi Leung,
311813,If You In My Side,Shine,
311838,Lydia,F.I.R.,Mandopop
311892,Masseuse,Andy Lau,
311895,U Saved Me,R. Kelly,R&B/Soul
311910,Universal Prayer,Tiziano Ferro,
311935,White Moonlight,Zhang Hsinche,
311937,Happiness,Liu Dehua,
311938,Same Direction,Hoobastank,Alternative
311952,Takes Off,Du Dewei,
311972,Hey! You,Energy,
312009,At That Time,Fan Wei Qi,
312030,Love Love Love,Cai Yilin,
312032,Microscope Love,Huang Yida,
312074,Don't Wanna Think About You,Simple Plan,Soundtrack
312111,Our Love,F.I.R.,
312133,Tug-of-war Competition,Liang Yong Qi,
312136,I Do Not Have,Xie Tingfeng,
312151,As Soon As Pursues Again,Forever Nation,
312157,Cannot Leave,Chen Xiaochun,
312165,I Can't Wait,Sleepy Brown & Outkast,
312194,Moonlight,Wang Xinling,
312224,Persian Cat,She Girlfriend,
312225,101st Answer,Jiang Mei Qi,
312229,Does Not Listen,In May Day,
312232,Ten Ambushes,S.H.E.,
312234,Take Me To Your Heart,Michael Learns To Rock,
312266,Horizon,Zhang Shaohan,
312275,Bravest Season,Zhang Yu,
